influencerId,influencer_name,username,platform,followerCount,status,postId,text,likes,shares,reach,engagement_rate,predictedVirality,createdAt
69119ee05be9910587f8b5c6,Travis Hull,travis_hull,youtube,228165,inactive,6bbe3b5a-4d15-47d8-8261-c87aa15c159a,Production establish paper case store bit responsibility brother.,480,89,43641,1.304,0.813,2025-02-05 18:01:43.781657
69119ee05be9910587f8b5c6,Travis Hull,travis_hull,youtube,228165,inactive,9be78aec-32da-41f0-bf6b-d3c61b341937,Sing story win group important civil nature travel read lose.,2010,254,134011,1.689,0.569,2025-03-15 12:49:32.377198
69119ee05be9910587f8b5c6,Travis Hull,travis_hull,youtube,228165,inactive,e8294a67-16c8-43d7-abf0-263e03438b64,Structure protect chance bed memory rich big eight.,1211,219,131567,1.087,0.514,2025-03-14 11:39:07.972064
69119ee05be9910587f8b5c6,Travis Hull,travis_hull,youtube,228165,inactive,439db29d-4bc8-4c16-ba2f-bd74fd1935cc,Anyone spend them system growth quality international break surface three act catch positive forget.,1260,141,77333,1.812,0.52,2025-10-08 11:58:56.176340
69119ee05be9910587f8b5c6,Travis Hull,travis_hull,youtube,228165,inactive,e0e3c5ce-44af-4cb7-9f2e-befcf480b91e,Head garden box hundred lead structure ready long.,1161,204,71125,1.919,0.472,2025-05-13 05:54:15.279318
69119ee05be9910587f8b5c6,Travis Hull,travis_hull,youtube,228165,inactive,1cf14654-2ab2-42c2-8c02-43c6e2d903c8,Receive around wall city indeed opportunity soon question consider.,1495,447,100621,1.93,0.475,2025-04-30 01:54:20.642076
69119ee05be9910587f8b5c6,Travis Hull,travis_hull,youtube,228165,inactive,dcd1c413-0760-401f-9c81-fc465bcd236c,Low maintain thought key as pressure actually than modern.,265,64,23253,1.415,0.773,2025-08-22 04:19:10.833281
69119ee05be9910587f8b5c6,Travis Hull,travis_hull,youtube,228165,inactive,fa575cea-3957-4344-90a4-a421b9493906,Mind read peace item risk loss professional political chance step throughout party.,989,280,86091,1.474,0.99,2025-01-04 15:38:10.491056
69119ee05be9910587f8b5c6,Travis Hull,travis_hull,youtube,228165,inactive,d94df188-816c-4054-a82c-6470ef32f72a,System thank avoid man drive wife anyone development poor idea dog learn soon large.,1497,314,131218,1.38,0.197,2025-09-26 14:28:04.893265
69119ee05be9910587f8b5c6,Travis Hull,travis_hull,youtube,228165,inactive,fb0d3cda-1e63-4261-90e9-688872730e7b,Seat adult idea along near stay social white point three none pressure lay future.,1186,287,90356,1.63,0.529,2025-09-16 19:04:34.189651
69119ee05be9910587f8b5c6,Travis Hull,travis_hull,youtube,228165,inactive,74577d47-d825-4010-b911-2943d10bf4dc,Nice people list price respond box service develop game stop who factor.,897,254,60830,1.892,0.71,2025-06-13 16:19:27.086362
69119ee05be9910587f8b5c6,Travis Hull,travis_hull,youtube,228165,inactive,e599bd3c-0bb8-4d38-9b37-ef19b3bc912f,Manage state score important effect cultural building system democratic.,984,142,82264,1.369,0.89,2025-09-16 13:22:49.189832
69119ee05be9910587f8b5c6,Travis Hull,travis_hull,youtube,228165,inactive,1b968925-5682-4038-b77f-69b930c9c51f,Another plan public but through leader operation mean white above save network item.,341,41,25744,1.484,0.364,2025-07-03 11:27:59.417125
69119ee15be9910587f8b5d6,Priscilla Kent,priscilla_kent,youtube,647530,inactive,bb01b2a5-2c74-4800-941c-23fab11af726,Billion price paper focus thing industry participant realize eat.,3501,681,287997,1.452,0.565,2025-05-05 18:15:58.527514
69119ee15be9910587f8b5d6,Priscilla Kent,priscilla_kent,youtube,647530,inactive,73edb223-4b4e-4503-b872-241357c5982c,Catch owner though mention successful natural finish say network.,3767,944,189326,2.488,0.337,2025-03-10 03:39:49.087577
69119ee15be9910587f8b5d6,Priscilla Kent,priscilla_kent,youtube,647530,inactive,4a636af5-b6e1-47ac-9fc9-726435afbb2d,Tv car report window concern my PM report set no old wall.,4079,583,352764,1.322,0.5,2025-08-11 16:12:21.656498
69119ee15be9910587f8b5d6,Priscilla Kent,priscilla_kent,youtube,647530,inactive,d7654a18-e4d4-46eb-bf74-531cac9b389a,Experience suggest space mission agent certainly prove customer seek claim expert economy style real far.,4297,508,217344,2.211,0.702,2025-08-25 07:21:08.380415
69119ee15be9910587f8b5d6,Priscilla Kent,priscilla_kent,youtube,647530,inactive,73dd3bc6-d064-45a8-9bd2-9cb108453b2f,Pattern push no difference positive home memory someone.,3349,504,256714,1.501,0.173,2025-08-07 06:52:56.171068
69119ee15be9910587f8b5d6,Priscilla Kent,priscilla_kent,youtube,647530,inactive,ed2e1bcd-0c06-4f90-aa1c-4023b1644235,Hold what wish fine need actually edge per sit thank stop treatment.,8307,1885,360188,2.83,0.76,2025-08-09 22:51:19.312774
69119ee15be9910587f8b5d6,Priscilla Kent,priscilla_kent,youtube,647530,inactive,96a06bf2-c14e-4d10-9e24-4824a5cb3c6e,School cultural right cover large work avoid while same budget American evidence enough claim suffer.,3500,623,167928,2.455,0.789,2025-01-02 18:29:01.779010
69119ee15be9910587f8b5d6,Priscilla Kent,priscilla_kent,youtube,647530,inactive,27a158a0-efff-42f4-b5ae-329d77617d80,Child follow anything usually past product make.,4886,1322,215056,2.887,0.714,2025-06-29 13:49:05.858313
69119ee15be9910587f8b5d6,Priscilla Kent,priscilla_kent,youtube,647530,inactive,b52a9e6b-c8b6-48e0-92a8-50c55bab7f4a,Moment whatever minute skill city myself idea glass third professional former family.,3391,285,252626,1.455,0.308,2025-10-25 23:46:23.778153
69119ee15be9910587f8b5d6,Priscilla Kent,priscilla_kent,youtube,647530,inactive,ff2336e9-7990-4d96-87ce-c69d9e47a339,Statement wonder across protect knowledge toward party perform where radio fly trouble war history music.,4452,1256,266591,2.141,0.752,2025-03-30 16:29:51.194299
69119ee15be9910587f8b5e1,Samantha Brooks,samantha_brooks,instagram,243284,prospect,7c9f3bc3-7210-445a-823c-7ef9cd8565ce,Fast prepare fly bank benefit will significant.,836,160,32836,3.033,0.05,2025-06-17 04:46:06.715960
69119ee15be9910587f8b5e1,Samantha Brooks,samantha_brooks,instagram,243284,prospect,ab9b153d-35f5-4654-90c2-c2e5a07eafb1,Similar ten interest billion Mrs reflect wish simple position vote section child learn forward beautiful approach.,2124,349,74608,3.315,0.134,2025-09-07 01:03:15.161584
69119ee15be9910587f8b5e1,Samantha Brooks,samantha_brooks,instagram,243284,prospect,d255a4de-9330-4a83-9208-7e208ede9b46,Treat imagine later identify first hope brother accept result as.,1275,266,44765,3.442,0.307,2025-08-22 21:50:01.390404
69119ee15be9910587f8b5e1,Samantha Brooks,samantha_brooks,instagram,243284,prospect,129538df-d926-4e41-b36d-01210ba6fe09,Up blood skin feeling beat she join house produce listen mouth carry.,2200,216,93976,2.571,0.838,2025-05-03 14:30:30.592658
69119ee15be9910587f8b5e1,Samantha Brooks,samantha_brooks,instagram,243284,prospect,4b83b570-8bb4-495a-9976-b2bacc27f386,Fear thought whole term possible whatever action themselves center.,1357,366,56702,3.039,0.355,2025-01-14 02:22:25.700696
69119ee15be9910587f8b5e1,Samantha Brooks,samantha_brooks,instagram,243284,prospect,8982cbf8-64e2-49c0-98be-5ff0929daf9f,Water fight security tough gas include position mention claim determine strong create consider son system.,1530,178,84946,2.011,0.347,2025-09-24 23:19:22.348786
69119ee15be9910587f8b5e1,Samantha Brooks,samantha_brooks,instagram,243284,prospect,8c8181b4-fe8b-4ccb-bd75-a5f3eeafca83,Popular available public economy culture oil week ground provide doctor expect attorney cover magazine.,3623,992,140150,3.293,0.419,2025-04-13 23:02:50.301267
69119ee15be9910587f8b5e9,Melissa Hernandez,melissa_hernandez,instagram,85026,active,50fb35b0-cec5-4969-9d4f-7107911ddc79,Collection finish size Republican political everybody growth quickly former lose knowledge simple main.,329,41,11857,3.121,0.424,2025-02-04 03:02:46.156208
69119ee15be9910587f8b5e9,Melissa Hernandez,melissa_hernandez,instagram,85026,active,d77fbeeb-14fc-4a5d-9b4b-f377a542deb9,Teach cause Mrs enjoy though baby away affect medical all old.,788,228,17305,5.871,0.368,2025-05-08 00:56:12.409316
69119ee15be9910587f8b5e9,Melissa Hernandez,melissa_hernandez,instagram,85026,active,09624ec9-e803-42eb-b677-7be4970c9eb4,End thus music president chance hotel through operation tax card may bed hair action draw.,1563,124,48119,3.506,0.281,2025-10-30 06:48:56.329754
69119ee15be9910587f8b5e9,Melissa Hernandez,melissa_hernandez,instagram,85026,active,2a74b90c-af25-47f5-9d31-762afb5abb36,Cell city not not the certainly rule voice American seven discussion enough doctor protect military.,495,135,10924,5.767,0.296,2025-09-06 04:19:33.026461
69119ee15be9910587f8b5e9,Melissa Hernandez,melissa_hernandez,instagram,85026,active,7463835e-eafb-4f20-b83c-91eb635a11f2,Always possible billion why plant event score.,463,120,12986,4.489,0.106,2025-07-01 10:37:47.624758
69119ee15be9910587f8b5e9,Melissa Hernandez,melissa_hernandez,instagram,85026,active,a75743f9-606c-42f5-ac81-6bf091f60406,Half president structure might heavy trade might good test main lot page.,1239,316,35774,4.347,0.306,2025-06-07 08:41:41.304876
69119ee15be9910587f8b5f0,Christopher Jones,christopher_jones,instagram,487564,prospect,267627ca-3625-4c20-87e3-21c2a4bae8bf,Church own stage produce increase form box push look.,2883,314,110921,2.882,0.093,2025-07-05 06:08:19.906486
69119ee15be9910587f8b5f0,Christopher Jones,christopher_jones,instagram,487564,prospect,05bf0618-6930-40c4-9557-6899a5b2c7ea,Amount of claim picture always occur argue election conference when.,1897,139,62316,3.267,0.662,2025-07-07 22:36:33.179670
69119ee15be9910587f8b5f0,Christopher Jones,christopher_jones,instagram,487564,prospect,e0e5f6e5-04c4-4853-a33b-3dfd904865c6,Water describe paper likely loss detail improve central old should perhaps.,4688,322,174315,2.874,0.786,2025-06-10 04:11:06.776021
69119ee15be9910587f8b5f0,Christopher Jones,christopher_jones,instagram,487564,prospect,57b94dfb-af82-470c-b964-4e4f2aefcf3b,Others attention her car admit mission training range step painting concern top outside there.,4443,1264,94809,6.019,0.881,2025-06-16 15:24:14.142425
69119ee15be9910587f8b5f0,Christopher Jones,christopher_jones,instagram,487564,prospect,7b742440-17db-4c2f-9e15-8e2fc09c2ebe,Top much ability visit question issue inside themselves recently.,2667,284,117807,2.505,0.01,2025-05-15 12:12:48.802086
69119ee15be9910587f8b5f0,Christopher Jones,christopher_jones,instagram,487564,prospect,ca20508d-7b6c-4129-8d63-8ba8f03c664b,Go source traditional student office international effort she travel base our myself.,8985,1035,194556,5.15,0.667,2025-03-22 20:10:24.116627
69119ee25be9910587f8b5f7,Patrick Smith,patrick_smith,instagram,249255,active,01d77831-850f-4cdc-9e2a-03f185c53910,Pressure reach firm gun choice prepare effect talk interest hand every quite.,1281,197,64230,2.301,0.756,2025-08-25 17:43:21.542607
69119ee25be9910587f8b5f7,Patrick Smith,patrick_smith,instagram,249255,active,8ebc6d7e-c8a6-4b85-8d56-bff669c9520f,Condition next low write officer similar huge catch tell budget discover situation we beyond.,1779,468,89276,2.517,0.671,2025-06-09 09:39:41.826911
69119ee25be9910587f8b5f7,Patrick Smith,patrick_smith,instagram,249255,active,8cf29000-cd04-4001-96a3-dcccc93c9cc6,Recent religious claim who accept before certainly unit itself ask develop bag also his worker pass.,1520,334,88720,2.09,0.633,2025-06-13 08:57:09.166623
69119ee25be9910587f8b5f7,Patrick Smith,patrick_smith,instagram,249255,active,0eb5e5a7-98f3-4640-b6a9-e3e3b62bccb1,Policy keep cut prevent sound experience almost outside middle.,1549,193,83358,2.09,0.839,2025-03-14 15:29:44.288455
69119ee25be9910587f8b5f7,Patrick Smith,patrick_smith,instagram,249255,active,5c17ebb5-093b-4d72-ac8c-dcaf2b633b18,Pretty wish beautiful every human prove if customer address region.,2068,126,113860,1.927,0.582,2025-10-16 05:29:26.864851
69119ee25be9910587f8b5f7,Patrick Smith,patrick_smith,instagram,249255,active,d46b7756-b9e4-49ef-88d4-95a48cb21aa2,Trip give white everybody paper create upon offer end imagine blood authority family water sort.,1268,106,94292,1.457,0.181,2025-10-27 23:56:46.867391
69119ee25be9910587f8b5f7,Patrick Smith,patrick_smith,instagram,249255,active,cb1b8eff-d02a-4cbb-89b4-094ae048f1de,Economic kind help low during fund simply race to television loss election him small detail.,409,115,32900,1.593,0.127,2025-08-08 20:52:09.916785
69119ee25be9910587f8b5ff,Jennifer Gomez,jennifer_gomez,tiktok,467849,active,d5098e07-b368-4836-827d-380889207bc4,Eat behavior purpose start away use live government thus especially water.,6482,1167,135882,5.629,0.471,2025-08-03 04:53:18.151994
69119ee25be9910587f8b5ff,Jennifer Gomez,jennifer_gomez,tiktok,467849,active,bcb3636d-7fbe-4bb3-b0ae-d12de8f10194,Dog drug enter director strong student green single build bad.,21376,1272,255471,8.865,0.045,2025-10-27 16:56:59.749890
69119ee25be9910587f8b5ff,Jennifer Gomez,jennifer_gomez,tiktok,467849,active,c3a58237-01b2-46cf-9d23-c3cf7e1f48c4,When summer he firm together thing off ever consumer share memory huge seek campaign moment.,13440,2473,191242,8.321,0.297,2025-05-13 16:42:42.437042
69119ee25be9910587f8b5ff,Jennifer Gomez,jennifer_gomez,tiktok,467849,active,80a23721-0856-4684-8a6f-c4b3f08d312e,Hour rather company with recently least ready activity decision ok foot party.,15274,2735,155524,11.58,0.597,2025-03-23 10:26:26.196907
69119ee25be9910587f8b5ff,Jennifer Gomez,jennifer_gomez,tiktok,467849,active,44f7f01a-3cb5-46d7-834a-130e8c6ea6ad,When gas contain interest industry sell half hundred late number without rather sport result.,21550,6385,265328,10.528,0.533,2025-09-10 03:21:16.266977
69119ee25be9910587f8b605,Selena Gonzalez,selena_gonzalez,instagram,362647,inactive,2648c819-bd11-46ee-b58a-b7c7cccf4130,South computer matter yet support military result size feel no nothing huge real art.,5204,672,145370,4.042,0.961,2025-09-13 04:35:01.133786
69119ee25be9910587f8b605,Selena Gonzalez,selena_gonzalez,instagram,362647,inactive,18a73d94-a13e-466d-96c6-d99779fe7ccc,Seat employee growth newspaper special general in go quickly paper officer practice Mrs without.,5859,554,144942,4.425,0.363,2025-03-31 05:53:29.312139
69119ee25be9910587f8b605,Selena Gonzalez,selena_gonzalez,instagram,362647,inactive,7ccc63de-82ac-4e1d-ac56-5da653391df4,Threat high expert place certain cold space front piece occur support author class direction.,6084,1552,207501,3.68,0.754,2025-04-10 08:44:36.364925
69119ee25be9910587f8b605,Selena Gonzalez,selena_gonzalez,instagram,362647,inactive,9afa8267-4479-4214-b5de-f8074a965478,Even know television guy only whole including contain age road product wait red.,2822,350,85952,3.69,0.248,2025-01-26 02:32:47.201640
69119ee25be9910587f8b605,Selena Gonzalez,selena_gonzalez,instagram,362647,inactive,18763576-1a5e-4196-a5a4-c79b2abaa4f9,View list approach side model you billion peace.,810,90,41473,2.17,0.556,2025-01-27 10:30:16.987439
69119ee25be9910587f8b605,Selena Gonzalez,selena_gonzalez,instagram,362647,inactive,4f32ea54-63cc-4604-a2ae-3f87ee7ca782,Easy exist phone capital stuff agreement professional team foot live.,4072,627,131083,3.585,0.511,2025-11-02 17:27:29.366772
69119ee25be9910587f8b60c,Denise Wallace,denise_wallace,youtube,1419389,active,8a0ec018-b297-49b2-b2cf-fcaef833ebfb,Opportunity lead see theory itself policy move training loss.,1975,179,267664,0.805,0.158,2025-03-13 05:18:35.089923
69119ee25be9910587f8b60c,Denise Wallace,denise_wallace,youtube,1419389,active,5da3f9cf-4ed0-430d-b11d-c1dd16ed0330,Employee field a spring summer gas light across two water local across involve.,9780,592,826154,1.255,0.505,2025-04-02 20:27:34.517921
69119ee25be9910587f8b60c,Denise Wallace,denise_wallace,youtube,1419389,active,8c57a277-01d9-49b4-8bf8-f29e3b30ee97,Country think join economic resource position stock determine bad personal might son.,5863,1466,650424,1.127,0.619,2025-07-12 06:54:22.231503
69119ee25be9910587f8b60c,Denise Wallace,denise_wallace,youtube,1419389,active,48e09502-4598-43c8-af44-9605b1a50a3d,Speak include table consumer face PM pay evening performance could affect anyone movement control bill.,5444,586,605736,0.995,0.036,2025-03-26 09:53:33.824191
69119ee25be9910587f8b60c,Denise Wallace,denise_wallace,youtube,1419389,active,0219a9c7-ba23-407a-b03c-1286b71714cd,Bed address describe inside size marriage he recent all bag.,4950,817,459786,1.254,0.343,2025-08-24 08:35:30.984731
69119ee25be9910587f8b60c,Denise Wallace,denise_wallace,youtube,1419389,active,c6913069-4439-440d-8e58-877025660316,Author like court success stage stock business should eat side kitchen scene almost.,6694,803,592404,1.266,0.247,2025-05-25 12:07:18.855747
69119ee25be9910587f8b60c,Denise Wallace,denise_wallace,youtube,1419389,active,aa7f7e06-8569-4f97-980d-c855c55ffde8,List race fine follow pick among visit minute education police.,1132,305,159906,0.899,0.191,2025-03-04 07:32:32.982729
69119ee25be9910587f8b60c,Denise Wallace,denise_wallace,youtube,1419389,active,aaac826e-dd18-4b28-8d55-9b64e3347bac,Wind door its address some once how during why ok.,5659,1492,548266,1.304,0.357,2025-08-05 14:24:58.054502
69119ee25be9910587f8b60c,Denise Wallace,denise_wallace,youtube,1419389,active,5f13fb98-27ad-4d51-98a1-5e4fb03b6934,Eat matter rather full wide service art green.,4379,266,506243,0.918,0.643,2025-02-18 06:21:00.916387
69119ee25be9910587f8b60c,Denise Wallace,denise_wallace,youtube,1419389,active,20363a73-1b7e-4502-8a9d-8831894e7397,Discussion word small series south just cover ready group care together magazine join far.,5417,1613,768117,0.915,0.349,2025-08-07 13:43:32.324378
69119ee25be9910587f8b60c,Denise Wallace,denise_wallace,youtube,1419389,active,8b2ab759-2fc6-44e6-9113-5d7e30952621,Food life test out team civil most last standard must law simply.,8016,1581,725279,1.323,0.825,2025-06-08 15:42:24.374579
69119ee35be9910587f8b618,Sonya Harvey,sonya_harvey,youtube,506993,active,3d211daf-9ec5-405d-86a9-05985d340833,Return probably much hold model marriage necessary party follow political book model.,3630,571,294421,1.427,0.505,2025-01-21 21:48:54.784619
69119ee35be9910587f8b618,Sonya Harvey,sonya_harvey,youtube,506993,active,2dbb45bd-2138-42e6-b013-a170d5cf3b4c,Dark magazine better number student price moment.,4057,414,280974,1.591,0.047,2025-08-08 21:54:27.248955
69119ee35be9910587f8b618,Sonya Harvey,sonya_harvey,youtube,506993,active,388149dc-5dc9-4097-8c90-e0284185300d,Responsibility actually TV pretty up story life police guess sea three state some around pay more.,1326,105,62235,2.299,0.333,2025-08-19 06:09:14.542365
69119ee35be9910587f8b618,Sonya Harvey,sonya_harvey,youtube,506993,active,f1d188b9-13f3-4289-8dcc-b05dd59ef0fd,Whether best rise mother country moment eat personal condition see.,1707,121,158728,1.152,0.846,2025-05-11 04:34:18.118094
69119ee35be9910587f8b618,Sonya Harvey,sonya_harvey,youtube,506993,active,9399ad15-a37c-41c5-842b-266b1b02fa24,Purpose reflect interview bit society nearly measure price move outside value total.,2934,531,253082,1.369,0.048,2025-06-22 11:46:10.632424
69119ee35be9910587f8b618,Sonya Harvey,sonya_harvey,youtube,506993,active,5f290290-d848-4a54-931c-8812ff31950a,Share issue rise part none degree she unit effect which language however risk.,5443,418,282522,2.075,0.55,2025-11-05 05:28:32.349135
69119ee35be9910587f8b618,Sonya Harvey,sonya_harvey,youtube,506993,active,2294fa0a-8482-4c08-842c-65ad9883e9b1,According worker Democrat fire sign wall state try memory number occur.,4031,419,252089,1.765,0.422,2025-01-30 13:34:49.748761
69119ee35be9910587f8b618,Sonya Harvey,sonya_harvey,youtube,506993,active,236eb832-27f6-42ac-9b0c-417075dacbbe,Happen old do specific begin hundred truth safe rich society common.,1481,285,148893,1.186,0.33,2025-09-16 22:02:37.226273
69119ee35be9910587f8b618,Sonya Harvey,sonya_harvey,youtube,506993,active,d1cbc092-9383-486d-b3ed-d6edb0894de4,Organization feel room office bad argue side girl.,1553,166,122092,1.408,0.182,2025-09-14 05:35:47.971175
69119ee35be9910587f8b618,Sonya Harvey,sonya_harvey,youtube,506993,active,1edbbe71-de2a-4ddf-ae24-9b726aa12abd,Section support up plant place approach modern floor north force.,1851,163,147574,1.365,0.535,2025-08-07 19:13:33.747770
69119ee35be9910587f8b618,Sonya Harvey,sonya_harvey,youtube,506993,active,bb48bbba-ac73-4be0-8cee-ddc22737f345,Wife send offer bed it skill challenge from live seat nature energy huge.,1223,244,134811,1.088,0.16,2025-05-17 05:52:02.988661
69119ee35be9910587f8b618,Sonya Harvey,sonya_harvey,youtube,506993,active,2286e3f8-c314-46ea-a160-446eb2a7a475,Nice maintain present cultural pattern save east author since food under become public interest.,1956,529,124824,1.991,0.825,2025-04-20 05:16:28.779027
69119ee35be9910587f8b625,Kirk Johnson,kirk_johnson,tiktok,57877,active,5987038a-fcd6-418e-ab54-500d4e089bb4,Start sort perhaps key under do rate choose rock beat science drug per challenge strategy explain.,731,145,10333,8.478,0.622,2025-04-18 15:22:16.983636
69119ee35be9910587f8b625,Kirk Johnson,kirk_johnson,tiktok,57877,active,73373c2f-4e1c-4762-9c7c-b6edcde55848,Age decade Mrs data model else low role center recognize adult on professional analysis.,983,237,18816,6.484,0.444,2025-02-23 09:46:53.480941
69119ee35be9910587f8b625,Kirk Johnson,kirk_johnson,tiktok,57877,active,b24f92b9-ca08-41de-b360-d11548b51c88,Even let war at produce production tree growth blue fall third hit woman meet report tough.,2699,175,30455,9.437,0.877,2025-06-01 23:26:30.287147
69119ee35be9910587f8b625,Kirk Johnson,kirk_johnson,tiktok,57877,active,2fb90ccf-1688-45c2-8814-5bde98dbf732,May leader unit again easy morning four hotel church get.,1135,201,15804,8.454,0.647,2025-04-21 08:24:23.950808
69119ee35be9910587f8b625,Kirk Johnson,kirk_johnson,tiktok,57877,active,fef97d57-3c77-4a4a-8d65-4036a00f230b,Every artist election hit yourself wrong want we difficult game hotel case role minute.,2307,350,23338,11.385,0.858,2025-08-01 14:24:49.960315
69119ee35be9910587f8b625,Kirk Johnson,kirk_johnson,tiktok,57877,active,3a38b844-afbf-4de4-a022-6155df695d17,Drive check wife travel forget my deal catch must son television finally relate.,1651,175,22954,7.955,0.82,2025-06-14 06:01:27.537290
69119ee35be9910587f8b625,Kirk Johnson,kirk_johnson,tiktok,57877,active,e8b45c6a-fee5-43b3-ae18-b184229fe85b,Prevent north citizen attack mouth rest contain style certainly.,1401,86,15947,9.325,0.249,2025-01-10 05:53:02.485615
69119ee35be9910587f8b625,Kirk Johnson,kirk_johnson,tiktok,57877,active,69fe890f-f90f-46e4-a150-52f351958000,Field seat start PM scene charge could capital ago worry pay paper partner.,1907,183,20153,10.371,0.326,2025-07-07 00:03:21.657087
69119ee35be9910587f8b62e,Alexander Miller,alexander_miller,instagram,431631,active,8098580d-2253-4040-ba02-9a6dc7a2b171,Light power contain hold listen clearly difficult impact why understand wear development provide dark daughter computer.,2801,478,110766,2.96,0.906,2025-10-27 08:49:03.965812
69119ee35be9910587f8b62e,Alexander Miller,alexander_miller,instagram,431631,active,7d6ce5c3-9df7-4a27-9dfc-2a927074feb3,Term thought into simply part station result hour voice occur movie political.,4465,1174,222910,2.53,0.913,2025-08-09 18:58:06.861727
69119ee35be9910587f8b62e,Alexander Miller,alexander_miller,instagram,431631,active,739cafa5-1bfc-470c-8549-425509dbebb5,Still amount yet million how same newspaper might piece any fact huge fight still.,5594,910,201615,3.226,0.198,2025-05-25 15:58:45.084670
69119ee35be9910587f8b62e,Alexander Miller,alexander_miller,instagram,431631,active,eb45bc38-9cf6-4e33-8b5f-174b6c267b56,Ready tough less position bed may conference.,4175,418,168796,2.721,0.167,2025-07-03 13:55:40.143381
69119ee35be9910587f8b62e,Alexander Miller,alexander_miller,instagram,431631,active,22a37556-8be1-4610-b234-8948e4f2ae4c,Including late condition opportunity Republican dark lawyer economic reality trade someone responsibility but.,3101,587,116038,3.178,0.324,2025-02-05 19:10:32.670636
69119ee35be9910587f8b62e,Alexander Miller,alexander_miller,instagram,431631,active,15d6a658-5ce9-4bbc-a252-91f3730bc657,Religious risk window partner civil nearly analysis color friend the television class certain shoulder anything.,3274,323,94816,3.794,0.991,2025-04-07 14:23:46.749834
69119ee35be9910587f8b62e,Alexander Miller,alexander_miller,instagram,431631,active,723dfacd-f601-4005-84c4-f69fbaebe15d,Phone brother capital dark performance education learn talk myself accept third.,7821,1130,224455,3.988,0.491,2025-03-16 14:12:39.031958
69119ee35be9910587f8b62e,Alexander Miller,alexander_miller,instagram,431631,active,74283491-79c8-42cb-a8d3-110e96bfae6e,Kind over according think everything pick star debate continue area give certainly allow.,7216,622,211064,3.714,0.156,2025-07-01 06:34:33.434200
69119ee35be9910587f8b62e,Alexander Miller,alexander_miller,instagram,431631,active,eb9e54e0-54c3-422e-8c66-aa4d9a70ea8a,Any indicate condition public particularly reality organization skin.,1888,504,81156,2.947,0.014,2025-02-25 15:12:41.129526
69119ee35be9910587f8b62e,Alexander Miller,alexander_miller,instagram,431631,active,5c3552b3-9437-4280-bfd4-67e77491050c,Behavior federal happy her attack interview nearly.,2265,410,62299,4.294,0.958,2025-04-02 19:46:59.189681
69119ee35be9910587f8b62e,Alexander Miller,alexander_miller,instagram,431631,active,dc0228af-b1d2-4457-9f3c-ea1d227197ca,Forget including decide decade around number without more because right painting.,7568,1099,258353,3.355,0.333,2025-09-05 03:40:30.297200
69119ee35be9910587f8b62e,Alexander Miller,alexander_miller,instagram,431631,active,9bdd3d7a-6d53-428b-8985-1b79b4f136fc,Employee offer perhaps until pass market role marriage space this discussion fact.,2568,756,110622,3.005,0.159,2025-03-02 16:38:53.195325
69119ee45be9910587f8b63b,John Robles,john_robles,instagram,314352,prospect,ccb03fc5-3513-4238-991b-1a04bccaba38,Yourself increase free night point action cut example so film media food accept rate game right.,2609,207,103160,2.73,0.862,2025-07-13 03:48:23.132014
69119ee45be9910587f8b63b,John Robles,john_robles,instagram,314352,prospect,31ab0158-2cf6-473b-9500-c14707743c94,Street two look listen along career choice leave tend time leg sport.,953,236,59711,1.991,0.351,2025-10-18 22:18:25.814224
69119ee45be9910587f8b63b,John Robles,john_robles,instagram,314352,prospect,4ca1cabd-8565-4e0b-95c9-7d5d0e5779ec,Right firm movie decade rate son thousand government wide exactly all worker phone success number.,1247,320,42457,3.691,0.579,2025-05-03 03:46:29.722587
69119ee45be9910587f8b63b,John Robles,john_robles,instagram,314352,prospect,c847b130-dd56-430e-9de9-87a2985e7e89,Relate fire all including market down later week democratic few born.,4024,434,164586,2.709,0.639,2025-09-04 03:17:06.736449
69119ee45be9910587f8b63b,John Robles,john_robles,instagram,314352,prospect,17b4e75b-e9d1-4ec2-b3bc-b8a9c71d4564,Media sometimes toward child future low them financial force show better word might.,3410,881,144721,2.965,0.415,2025-11-08 06:57:22.701210
69119ee45be9910587f8b63b,John Robles,john_robles,instagram,314352,prospect,75992b0a-095b-41d6-b97d-76173487246c,Require mission about usually reach organization beautiful level animal minute probably fine officer.,1527,374,89527,2.123,0.111,2025-04-08 21:06:23.915771
69119ee45be9910587f8b63b,John Robles,john_robles,instagram,314352,prospect,33579b27-5225-474a-b5b8-726ce462ff64,Expert mother significant provide evening church boy when nice bill.,4704,366,158745,3.194,0.078,2025-06-20 02:55:50.325332
69119ee45be9910587f8b643,Denise Harding,denise_harding,instagram,135260,active,3eacdb28-92f7-4993-8884-3b5bcdd3214c,Author party full kitchen candidate likely push black approach.,726,131,31447,2.725,0.173,2025-05-14 17:28:14.848348
69119ee45be9910587f8b643,Denise Harding,denise_harding,instagram,135260,active,e42aa836-989b-48c0-b465-c0272dd1d45b,Picture real knowledge green forward cup serve speak bad type share nothing behavior sort recognize best.,1391,233,67619,2.402,0.232,2025-04-08 07:55:38.858280
69119ee45be9910587f8b643,Denise Harding,denise_harding,instagram,135260,active,77243aa3-c438-4ae0-b5d0-b595a4f89e23,Discuss difference technology pay tree hot record professor small think law air little goal.,426,111,41222,1.303,0.024,2025-05-25 15:11:07.804378
